Date,Open,High,Low,Close,Adj Close,Volume
2019-03-21,247.059998,247.830002,243.490005,244.270004,242.322662,197500
2019-03-22,241.929993,243.080002,239.619995,241.429993,239.505295,136800
2019-03-25,241.910004,242.929993,239.639999,239.880005,237.967651,121900
2019-03-26,241.479996,242.389999,239.610001,240.779999,238.860474,96300
2019-03-27,241.110001,243.199997,237.309998,239.289993,237.382355,168100
2019-03-28,239.199997,241.360001,236.360001,238.990005,237.084763,140200
2019-03-29,240.369995,240.940002,236.770004,239.949997,238.037094,217300
2019-04-01,243.179993,244.179993,241.059998,242.559998,240.626282,152700
2019-04-02,242.009995,243.559998,240.720001,243.100006,241.161987,224700
2019-04-03,244.179993,245.300003,242.229996,243.539993,241.598465,162100
2019-04-04,243.070007,245.229996,242.399994,243.470001,241.529037,144400
2019-04-05,244.580002,246.149994,242.710007,245.279999,243.324600,187200
2019-04-08,244.610001,246.369995,243.139999,245.470001,243.513092,374400
2019-04-09,243.009995,244.130005,240.000000,240.050003,238.136307,221700
2019-04-10,239.759995,242.220001,239.160004,241.630005,239.703720,195600
2019-04-11,241.800003,242.550003,240.410004,241.000000,239.078720,127100
2019-04-12,242.639999,242.809998,239.000000,241.850006,239.921951,167300
2019-04-15,235.000000,235.869995,233.039993,233.990005,232.124619,203300
2019-04-16,234.699997,235.339996,232.690002,234.600006,232.729752,202300
2019-04-17,234.720001,235.240005,231.699997,232.360001,230.507599,241300
2019-04-18,232.690002,232.850006,228.029999,231.339996,229.495728,198400
2019-04-22,229.809998,233.300003,229.270004,233.179993,231.321060,215700
2019-04-23,233.550003,235.389999,231.960007,233.759995,231.896439,225100
2019-04-24,232.960007,233.529999,230.050003,233.270004,231.410355,323700
2019-04-25,233.000000,234.399994,231.570007,233.699997,231.836914,147800
2019-04-26,232.839996,236.550003,231.669998,236.389999,234.505478,198800
2019-04-29,236.940002,239.169998,235.809998,237.389999,235.497513,168800
2019-04-30,237.339996,238.429993,235.759995,236.899994,235.011414,250300
2019-05-01,238.059998,239.509995,236.419998,236.800003,234.912201,104300
2019-05-02,236.160004,239.529999,235.820007,237.800003,235.904236,198600
2019-05-03,239.360001,239.940002,235.940002,238.169998,236.271286,203100
2019-05-06,237.529999,238.889999,234.000000,237.440002,235.547104,174600
2019-05-07,235.729996,238.050003,233.429993,234.259995,232.392456,436100
2019-05-08,234.059998,234.059998,226.389999,226.470001,224.664566,439300
2019-05-09,223.929993,226.179993,220.589996,225.229996,223.434448,204500
2019-05-10,225.279999,225.529999,220.250000,223.850006,222.065445,259700
2019-05-13,220.039993,221.410004,215.669998,215.779999,214.059784,251500
2019-05-14,217.940002,220.089996,214.660004,218.589996,216.847366,399800
2019-05-15,217.779999,218.809998,215.759995,216.380005,214.655014,264100
2019-05-16,216.600006,218.389999,216.380005,217.509995,215.775970,247400
2019-05-17,217.050003,218.710007,216.020004,217.830002,216.093430,440900
2019-05-20,217.449997,220.759995,215.770004,220.289993,218.533813,530600
2019-05-21,220.300003,224.550003,219.979996,223.929993,222.144806,1009500
2019-05-22,223.979996,226.240005,222.389999,225.539993,223.741974,440800
2019-05-23,225.000000,226.300003,220.899994,223.759995,221.976151,379100
2019-05-24,224.679993,225.000000,220.869995,221.080002,219.317520,332600
2019-05-28,221.300003,222.449997,219.380005,219.600006,217.849335,678800
2019-05-29,218.419998,220.389999,216.550003,219.710007,217.958450,383200
2019-05-30,219.589996,223.369995,219.589996,221.779999,220.011948,218200
2019-05-31,220.830002,224.380005,218.639999,223.800003,222.015839,407000
2019-06-03,224.589996,225.380005,221.419998,222.330002,220.557571,168500
2019-06-04,223.759995,224.649994,221.169998,223.839996,222.055511,414900
2019-06-05,223.820007,224.529999,221.550003,222.389999,220.617096,164800
2019-06-06,223.080002,225.149994,223.070007,224.740005,222.948364,430500
2019-06-07,224.990005,229.410004,224.990005,228.970001,227.144623,244300
2019-06-10,230.119995,230.570007,226.729996,228.880005,227.055344,146900
2019-06-11,230.429993,232.399994,227.089996,227.929993,226.112915,168800
2019-06-12,226.960007,227.720001,222.800003,223.600006,221.817444,289800
2019-06-13,223.149994,224.089996,220.250000,220.580002,218.821518,309800
2019-06-14,220.100006,221.050003,218.160004,220.919998,219.158798,197500
2019-06-17,221.220001,221.320007,218.410004,218.500000,216.758102,425600
2019-06-18,219.550003,221.220001,218.300003,220.250000,218.494141,367800
2019-06-19,220.500000,222.029999,218.839996,219.550003,217.799728,478000
2019-06-20,222.449997,225.479996,220.009995,222.660004,220.884933,608000
2019-06-21,222.000000,227.610001,220.770004,225.869995,224.069351,3298400
2019-06-24,224.369995,227.860001,224.369995,227.000000,225.190323,264300
2019-06-25,226.660004,230.910004,226.300003,227.059998,225.249863,804500
2019-06-26,227.270004,228.940002,226.190002,228.869995,227.045425,874800
2019-06-27,229.570007,231.470001,227.940002,231.000000,229.158447,403600
2019-06-28,231.869995,231.869995,227.360001,228.910004,227.085114,558600
2019-07-01,231.039993,231.690002,228.500000,230.860001,229.019562,179000
2019-07-02,230.979996,233.610001,229.699997,232.529999,230.676254,333100
2019-07-03,232.110001,235.100006,231.750000,234.770004,232.898392,183900
2019-07-05,235.100006,238.729996,235.070007,238.369995,236.469681,434300
2019-07-08,237.970001,240.880005,236.470001,238.190002,236.291138,390100
2019-07-09,237.229996,239.039993,235.820007,238.789993,236.886337,398300
2019-07-10,239.570007,239.570007,235.509995,235.820007,233.940033,216900
2019-07-11,235.500000,238.059998,234.580002,236.279999,234.396347,205100
2019-07-12,237.039993,237.039993,234.779999,235.860001,233.979706,232700
2019-07-15,236.089996,238.179993,233.160004,233.300003,231.440109,379500
2019-07-16,233.000000,236.960007,231.190002,236.279999,234.396347,374900
2019-07-17,236.339996,238.190002,235.009995,235.259995,233.384476,204600
2019-07-18,234.619995,237.380005,233.899994,236.380005,234.495560,366200
2019-07-19,236.600006,238.240005,230.050003,230.550003,228.712036,260000
2019-07-22,230.860001,231.369995,227.820007,227.990005,226.172455,607900
2019-07-23,227.940002,228.839996,225.610001,226.479996,224.674469,438200
2019-07-24,226.009995,229.160004,226.009995,228.529999,226.708130,172700
2019-07-25,228.600006,228.889999,226.740005,228.139999,226.321243,152900
2019-07-26,228.500000,230.479996,228.059998,229.589996,227.759689,164200
2019-07-29,228.970001,229.639999,222.649994,224.419998,222.630905,308000
2019-07-30,222.830002,223.339996,218.500000,218.960007,217.214432,188700
2019-07-31,218.839996,219.660004,217.300003,217.990005,216.252167,491900
2019-08-01,218.160004,221.199997,216.000000,217.190002,215.458542,220300
2019-08-02,216.240005,216.960007,212.729996,214.600006,212.889191,209400
2019-08-05,211.830002,212.589996,208.029999,209.160004,207.492554,277100
2019-08-06,210.570007,212.190002,208.360001,210.110001,208.434982,337000
2019-08-07,207.429993,214.350006,206.250000,213.539993,211.837631,238500
2019-08-08,213.630005,215.500000,212.520004,214.839996,213.127274,271600
2019-08-09,216.990005,216.990005,206.770004,207.399994,205.746582,561400
2019-08-12,205.789993,207.419998,201.970001,202.149994,200.538422,399600
2019-08-13,203.410004,209.880005,202.070007,207.929993,206.272354,525900
2019-08-14,204.649994,206.690002,201.190002,201.190002,199.586090,300300
2019-08-15,202.399994,203.429993,200.339996,202.179993,200.568207,450400
2019-08-16,204.169998,207.830002,204.020004,206.250000,204.605759,568800
2019-08-19,207.970001,208.399994,205.360001,206.470001,204.823990,323200
2019-08-20,205.750000,207.369995,204.889999,205.529999,203.891495,357600
2019-08-21,206.570007,207.869995,205.229996,206.149994,204.506546,328500
2019-08-22,206.649994,208.850006,203.589996,203.710007,202.085999,236800
2019-08-23,203.539993,205.759995,201.110001,201.330002,199.724976,350300
2019-08-26,202.330002,203.460007,199.830002,200.779999,199.179367,142700
2019-08-27,200.229996,203.729996,200.199997,201.199997,199.596008,481700
2019-08-28,200.149994,202.199997,200.149994,201.600006,199.992828,239000
2019-08-29,202.910004,204.619995,202.589996,203.339996,201.718948,207500
2019-08-30,204.110001,207.119995,203.160004,207.119995,205.468811,224800
2019-09-03,206.059998,206.479996,204.380005,205.009995,203.375641,252100
2019-09-04,206.800003,207.479996,204.139999,205.380005,203.742706,277000
2019-09-05,208.750000,212.669998,207.240005,211.610001,209.923019,389300
2019-09-06,212.550003,214.440002,210.669998,212.729996,211.034088,247600
2019-09-09,213.679993,213.949997,209.360001,211.720001,210.032150,405700
2019-09-10,211.470001,212.940002,210.470001,212.240005,210.548004,201400
2019-09-11,213.419998,213.800003,211.830002,213.800003,212.095566,187700
2019-09-12,213.529999,215.130005,211.820007,214.410004,212.700714,138200
2019-09-13,215.740005,216.710007,213.449997,215.449997,213.732407,175500
2019-09-16,215.149994,216.690002,214.179993,216.610001,214.883163,170500
2019-09-17,215.779999,215.779999,211.880005,214.199997,212.492371,228100
2019-09-18,213.669998,214.910004,212.800003,214.220001,212.512222,175000
2019-09-19,213.990005,214.809998,210.179993,212.119995,210.428955,210700
2019-09-20,212.289993,213.889999,209.169998,209.369995,207.700882,559500
2019-09-23,209.949997,210.570007,206.320007,207.699997,206.044205,309900
2019-09-24,206.279999,207.759995,203.399994,207.259995,205.607697,978200
2019-09-25,207.259995,210.380005,206.229996,209.970001,208.296097,400800
2019-09-26,209.800003,212.330002,208.720001,212.119995,210.428955,236000
2019-09-27,213.809998,214.979996,211.220001,212.649994,210.954727,636000
2019-09-30,212.570007,212.899994,208.440002,208.440002,206.778290,364900
2019-10-01,205.369995,205.669998,200.789993,204.110001,202.482803,601900
2019-10-02,204.149994,204.149994,200.220001,202.039993,200.429306,438900
2019-10-03,202.100006,205.369995,200.470001,203.559998,201.937195,176400
2019-10-04,203.990005,208.330002,203.990005,207.649994,205.994583,284200
2019-10-07,206.710007,210.119995,206.229996,207.029999,205.379532,248000
2019-10-08,205.789993,208.279999,204.850006,205.139999,203.504608,329400
2019-10-09,206.410004,206.750000,203.960007,204.000000,202.373688,239300
2019-10-10,203.649994,205.169998,203.000000,203.130005,201.510635,380900
2019-10-11,204.600006,210.860001,204.229996,208.779999,207.115585,144400
2019-10-14,207.619995,209.550003,207.220001,208.559998,206.897339,152400
2019-10-15,209.399994,210.520004,208.279999,209.970001,208.296097,443800
2019-10-16,209.880005,211.039993,206.500000,209.279999,207.611603,213300
2019-10-17,210.350006,211.809998,209.139999,209.250000,207.581833,161200
2019-10-18,209.210007,213.199997,209.210007,209.830002,208.157211,174300
2019-10-21,211.210007,211.339996,207.940002,209.960007,208.286179,170000
2019-10-22,208.149994,209.770004,206.380005,207.660004,206.004517,180900
2019-10-23,207.440002,212.419998,207.210007,212.050003,210.359528,244600
2019-10-24,213.000000,215.539993,211.729996,214.970001,213.256241,561100
2019-10-25,215.149994,215.580002,211.520004,212.639999,210.944809,168400
2019-10-28,212.759995,214.740005,212.229996,213.839996,212.135239,164900
2019-10-29,213.860001,214.800003,212.270004,213.720001,212.016205,182000
2019-10-30,213.550003,213.779999,209.350006,211.990005,210.299988,229700
2019-10-31,211.339996,214.160004,209.380005,214.039993,212.333649,298700
2019-11-01,215.000000,216.559998,213.190002,216.559998,214.833557,200000
2019-11-04,218.690002,219.119995,213.880005,214.940002,213.226486,203600
2019-11-05,214.429993,215.639999,210.220001,212.539993,210.845612,284500
2019-11-06,211.610001,212.630005,210.229996,212.520004,210.825775,171500
2019-11-07,213.899994,217.520004,213.330002,217.330002,215.597427,314700
2019-11-08,217.570007,217.570007,204.410004,206.750000,205.101761,351100
2019-11-11,205.250000,207.520004,204.679993,205.820007,204.179199,406300
2019-11-12,206.520004,206.520004,203.539993,203.770004,202.145538,349800
2019-11-13,203.050003,206.100006,202.500000,204.669998,203.038345,239800
2019-11-14,204.759995,204.979996,202.960007,203.940002,202.314178,166500
2019-11-15,204.410004,210.850006,204.410004,210.610001,208.931000,231100
2019-11-18,210.660004,212.160004,209.369995,210.820007,209.139328,173900
2019-11-19,210.860001,210.860001,205.600006,208.190002,206.530289,200700
2019-11-20,207.699997,208.179993,205.740005,207.080002,205.429138,155100
2019-11-21,208.179993,208.399994,205.289993,208.020004,206.361649,160800
2019-11-22,208.809998,209.289993,206.110001,207.759995,206.103714,159800
2019-11-25,208.479996,210.460007,207.800003,209.669998,207.998489,149000
2019-11-26,208.979996,209.350006,206.630005,207.639999,205.984665,433700
2019-11-27,208.080002,211.139999,206.419998,210.529999,208.851639,259700
2019-11-29,209.550003,211.600006,207.990005,211.190002,209.506363,129000
2019-12-02,211.539993,212.970001,208.869995,211.580002,209.893265,211600
2019-12-03,209.660004,209.889999,206.169998,206.509995,204.863678,195700
2019-12-04,206.279999,208.630005,205.449997,207.119995,205.468811,160700
2019-12-05,207.259995,207.330002,203.639999,206.429993,204.784302,276500
2019-12-06,207.210007,209.320007,206.800003,207.729996,206.073959,195500
2019-12-09,207.699997,208.899994,206.899994,207.580002,205.925156,135100
2019-12-10,207.020004,208.169998,203.279999,203.889999,202.264572,486700
2019-12-11,204.320007,205.440002,203.250000,204.669998,203.038345,459400
2019-12-12,204.809998,210.619995,204.809998,208.380005,206.718781,169700
2019-12-13,208.410004,210.350006,206.559998,207.899994,206.242599,289300
2019-12-16,208.809998,209.910004,207.080002,207.199997,205.548172,209200
2019-12-17,207.979996,210.800003,206.779999,210.559998,208.881393,276100
2019-12-18,211.070007,212.169998,210.589996,211.979996,210.290070,316200
2019-12-19,211.839996,214.899994,211.210007,214.630005,212.918945,195900
2019-12-20,213.500000,215.460007,212.850006,214.330002,212.621338,440000
2019-12-23,214.350006,216.419998,212.720001,215.550003,213.831604,149900
2019-12-24,215.500000,215.639999,213.250000,213.600006,211.897171,45200
2019-12-26,213.759995,215.800003,213.610001,215.029999,213.315750,73700
2019-12-27,215.210007,215.960007,214.339996,215.339996,213.623291,72000
2019-12-30,215.380005,215.380005,213.460007,214.029999,212.323730,104100
2019-12-31,213.559998,214.259995,212.240005,213.130005,211.430908,107600
2020-01-02,213.690002,219.440002,213.690002,219.229996,217.482269,173400
2020-01-03,216.639999,218.350006,215.509995,217.899994,216.162872,142700
2020-01-06,216.630005,216.779999,214.610001,216.610001,214.883163,189500
2020-01-07,215.240005,216.050003,209.490005,209.500000,207.829849,309800
2020-01-08,208.850006,212.429993,208.850006,210.509995,208.831787,193200
2020-01-09,211.690002,213.190002,209.789993,212.779999,211.083694,326100
2020-01-10,213.339996,213.429993,209.830002,210.570007,208.891327,193400
2020-01-13,211.029999,212.770004,208.630005,211.559998,209.873413,236100
2020-01-14,211.199997,212.800003,208.839996,210.949997,209.268280,228200
2020-01-15,211.350006,214.830002,209.970001,213.580002,211.877319,313200
2020-01-16,214.589996,219.809998,213.899994,215.850006,214.129227,274700
2020-01-17,215.880005,217.179993,212.410004,216.850006,215.121262,262100
2020-01-21,216.320007,218.500000,214.740005,218.000000,216.262085,187500
2020-01-22,218.800003,220.250000,218.440002,219.479996,217.730270,265300
2020-01-23,218.850006,219.929993,217.509995,219.220001,217.472366,122900
2020-01-24,219.759995,219.759995,216.320007,217.470001,215.736298,147500
2020-01-27,214.320007,214.320007,211.130005,211.130005,209.446854,166700
2020-01-28,212.369995,214.229996,211.949997,213.380005,211.678925,167000
2020-01-29,214.039993,214.690002,212.479996,213.130005,211.430908,238700
2020-01-30,211.740005,212.539993,207.240005,210.389999,208.712738,295600
2020-01-31,208.899994,209.169998,205.160004,206.580002,204.933136,328900
2020-02-03,207.889999,210.399994,206.889999,208.839996,207.175095,151600
2020-02-04,211.179993,214.630005,210.649994,214.389999,212.680862,170900
2020-02-05,216.339996,219.500000,215.089996,215.630005,213.910980,233800
2020-02-06,215.570007,215.570007,198.929993,203.009995,201.391586,989300
2020-02-07,203.000000,203.960007,199.539993,201.250000,199.645615,280400
2020-02-10,200.880005,205.389999,200.600006,204.490005,202.859787,242000
2020-02-11,205.610001,207.679993,204.350006,204.820007,203.187164,274400
2020-02-12,204.059998,211.009995,204.000000,208.559998,206.897339,348600
2020-02-13,208.570007,209.009995,206.690002,206.830002,205.181122,221300
2020-02-14,207.000000,207.119995,203.000000,204.050003,202.423294,250300
2020-02-18,202.580002,203.419998,201.229996,201.410004,199.804352,395300
2020-02-19,202.759995,203.369995,200.759995,201.240005,199.635696,216200
2020-02-20,201.089996,201.509995,198.880005,199.009995,197.423477,294000
2020-02-21,198.990005,200.789993,198.350006,199.220001,197.631805,313800
2020-02-24,195.529999,196.889999,192.869995,193.919998,192.374054,359900
2020-02-25,194.470001,195.220001,187.550003,187.850006,186.352448,249700
2020-02-26,189.619995,191.529999,188.300003,189.380005,187.870255,350200
2020-02-27,187.850006,189.669998,182.800003,182.809998,181.352615,221200
2020-02-28,180.139999,182.029999,175.039993,181.270004,179.824905,570600
2020-03-02,181.960007,191.139999,180.940002,190.139999,188.624191,356100
2020-03-03,190.350006,193.479996,184.899994,187.300003,185.806839,306400
2020-03-04,189.860001,198.990005,188.630005,198.979996,197.393707,314100
2020-03-05,194.399994,196.919998,190.000000,192.259995,190.727280,397800
2020-03-06,188.369995,189.009995,181.960007,186.550003,185.062805,455100
2020-03-09,175.000000,177.820007,172.710007,174.619995,173.227905,318300
2020-03-10,180.500000,182.600006,173.210007,181.979996,180.529236,488500
2020-03-11,177.669998,178.630005,170.720001,170.960007,169.597092,407500
2020-03-12,147.500000,159.179993,147.100006,153.369995,152.147324,507100
2020-03-13,165.009995,174.830002,156.429993,173.850006,172.464066,481000
2020-03-16,155.880005,162.529999,148.559998,149.410004,148.218903,442700
2020-03-17,151.889999,155.679993,145.779999,146.699997,145.530487,332400
2020-03-18,138.720001,139.960007,126.910004,135.289993,134.211456,374800
2020-03-19,134.190002,138.490005,128.089996,135.070007,133.993210,395500
2020-03-20,137.949997,145.000000,131.369995,132.830002,131.771072,760000
2020-03-23,131.600006,134.600006,121.239998,124.160004,123.170189,430800
2020-03-24,129.699997,131.750000,125.180000,128.250000,127.227577,596300
2020-03-25,128.759995,131.949997,126.750000,128.000000,126.979568,1213700
2020-03-26,128.669998,134.740005,126.650002,129.619995,128.586655,1710000
2020-03-27,125.269997,129.600006,118.000000,125.849998,124.846710,830800
2020-03-30,126.620003,133.910004,123.230003,133.100006,132.038910,434000
2020-03-31,131.479996,147.479996,131.110001,143.070007,141.929443,727000
2020-04-01,138.279999,139.910004,131.350006,133.880005,132.812698,479300
2020-04-02,133.880005,139.500000,132.899994,136.639999,135.550690,619700
2020-04-03,135.440002,136.860001,129.410004,129.550003,128.517212,322200
2020-04-06,134.580002,137.410004,132.559998,133.839996,132.773010,678900
2020-04-07,138.990005,141.550003,132.070007,132.320007,131.265137,409700
2020-04-08,133.210007,137.220001,130.979996,136.360001,135.272934,365800
2020-04-09,131.679993,136.220001,129.750000,135.619995,134.538818,439100
2020-04-13,136.029999,136.029999,129.179993,134.289993,133.219421,179300
2020-04-14,138.440002,138.440002,132.720001,137.750000,136.651840,995200
2020-04-15,133.720001,141.020004,131.860001,138.929993,137.822433,690800
2020-04-16,138.929993,142.479996,138.500000,141.509995,140.381866,583400
2020-04-17,145.399994,146.970001,140.789993,144.020004,142.871857,622200
2020-04-20,141.740005,145.149994,141.039993,142.869995,141.731018,562500
2020-04-21,138.949997,141.589996,136.059998,138.210007,137.108185,456800
2020-04-22,140.649994,141.520004,136.339996,138.619995,137.514893,427000
2020-04-23,138.660004,141.029999,135.750000,137.039993,135.947495,384600
2020-04-24,136.770004,137.490005,133.619995,134.210007,133.140076,339500
2020-04-27,135.039993,139.160004,134.199997,137.649994,136.552643,298500
2020-04-28,141.000000,141.899994,139.320007,139.929993,138.814468,272500
2020-04-29,143.039993,150.199997,142.839996,149.089996,147.901443,543900
2020-04-30,147.339996,149.500000,147.130005,149.020004,147.832001,525900
2020-05-01,146.250000,147.110001,138.669998,139.570007,138.457352,184200
2020-05-04,137.669998,142.330002,135.270004,141.800003,140.669556,214500
2020-05-05,142.899994,147.880005,141.649994,142.570007,141.433426,498900
2020-05-06,143.089996,144.220001,140.389999,142.210007,141.076309,155900
2020-05-07,144.389999,146.979996,141.369995,143.619995,142.475037,362900
2020-05-08,147.860001,148.470001,145.000000,145.660004,144.498779,366600
2020-05-11,143.630005,144.059998,140.100006,141.919998,140.788605,318800
2020-05-12,143.110001,144.300003,140.729996,141.009995,139.885849,469700
2020-05-13,141.289993,141.289993,134.929993,135.600006,134.518997,346400
2020-05-14,134.160004,138.179993,131.889999,135.990005,134.905884,418700
2020-05-15,135.020004,136.350006,132.550003,133.649994,132.584534,224600
2020-05-18,137.160004,140.410004,133.949997,135.809998,134.727310,436900
2020-05-19,135.589996,136.419998,132.649994,132.910004,131.850433,605200
2020-05-20,134.899994,135.860001,132.500000,133.009995,131.949631,343600
2020-05-21,133.429993,134.520004,132.899994,134.339996,133.269028,294900
2020-05-22,133.350006,134.190002,131.369995,132.509995,131.453613,252100
2020-05-26,136.570007,138.889999,134.539993,136.259995,135.173706,360000
2020-05-27,140.570007,143.949997,139.070007,141.639999,140.510834,480200
2020-05-28,142.630005,142.839996,139.529999,142.429993,141.294525,457600
2020-05-29,140.770004,141.220001,134.500000,137.820007,136.721283,809000
2020-06-01,138.919998,142.649994,138.679993,140.550003,139.429520,391600
2020-06-02,142.500000,144.500000,141.600006,144.050003,142.901627,303500
2020-06-03,146.910004,152.720001,145.970001,151.949997,150.738632,457200
2020-06-04,151.110001,156.570007,149.839996,155.169998,153.932968,449400
2020-06-05,161.309998,166.830002,159.889999,166.350006,165.023849,1061000
2020-06-08,168.720001,172.119995,167.610001,169.649994,168.297531,398900
2020-06-09,165.000000,166.679993,161.419998,165.979996,164.656784,461800
2020-06-10,164.419998,165.889999,160.089996,160.339996,159.061737,653500
2020-06-11,154.850006,158.089996,153.660004,154.009995,152.782211,483800
2020-06-12,158.710007,158.949997,152.470001,156.380005,155.133316,380400
2020-06-15,152.130005,159.740005,151.490005,157.720001,156.462646,397200
2020-06-16,162.580002,163.529999,155.440002,156.330002,155.083725,484700
2020-06-17,155.570007,157.949997,151.630005,154.470001,153.238556,981600
2020-06-18,153.729996,155.389999,149.399994,149.919998,148.724823,359900
2020-06-19,152.289993,152.289993,147.649994,147.929993,146.750687,1102800
2020-06-22,147.490005,147.490005,144.830002,145.210007,144.052383,361800
2020-06-23,146.320007,147.050003,141.630005,142.869995,141.731018,622800
2020-06-24,140.880005,140.880005,137.089996,139.770004,138.655746,508800
2020-06-25,138.740005,139.740005,136.179993,136.789993,135.699493,592000
2020-06-26,135.600006,137.289993,134.750000,135.100006,134.022964,301100
2020-06-29,135.300003,136.130005,133.490005,135.300003,134.221375,253600
2020-06-30,134.289993,135.399994,132.940002,133.669998,132.604370,270000
2020-07-01,133.440002,137.279999,133.210007,133.889999,132.822617,270300
2020-07-02,135.389999,137.600006,131.539993,132.130005,131.076645,426000
2020-07-06,135.000000,135.419998,132.250000,133.240005,132.177811,881600
2020-07-07,132.229996,133.339996,130.470001,133.289993,132.227402,809900
2020-07-08,133.830002,134.720001,129.410004,129.580002,128.546982,700500
2020-07-09,129.080002,129.160004,125.000000,125.099998,124.102684,358600
2020-07-10,125.410004,129.210007,124.720001,128.740005,127.713669,421300
2020-07-13,129.820007,130.360001,125.589996,127.690002,126.672043,599100
2020-07-14,127.529999,127.680000,124.300003,127.000000,125.987541,444000
2020-07-15,129.169998,131.429993,127.980003,130.509995,129.469559,335300
2020-07-16,129.690002,132.229996,128.539993,128.820007,127.793045,240700
2020-07-17,129.009995,129.009995,126.290001,128.509995,127.485504,249800
2020-07-20,127.400002,128.729996,126.239998,126.250000,125.243523,201300
2020-07-21,127.339996,129.589996,126.709999,127.989998,126.969650,739300
2020-07-22,126.900002,129.350006,125.410004,126.830002,125.818901,372700
2020-07-23,126.669998,129.419998,126.500000,128.690002,127.664070,460000
2020-07-24,128.410004,129.250000,126.750000,127.269997,126.255386,117000
2020-07-27,126.330002,126.629997,123.879997,126.419998,125.412163,200600
2020-07-28,126.500000,127.739998,124.900002,125.919998,124.916145,305500
2020-07-29,126.330002,129.190002,125.989998,129.139999,128.110474,572700
2020-07-30,127.849998,129.229996,126.019997,129.110001,128.080719,328200
