Date,Open,High,Low,Close,Adj Close,Volume
2023-06-20,149.000000,149.580002,147.029999,149.050003,149.050003,514100
2023-06-21,148.559998,149.919998,147.160004,148.250000,148.250000,218500
2023-06-22,147.800003,147.919998,145.139999,146.240005,146.240005,322100
2023-06-23,144.910004,145.250000,142.110001,144.300003,144.300003,454500
2023-06-26,145.039993,145.919998,144.300003,144.630005,144.630005,197700
2023-06-27,145.380005,146.089996,144.500000,145.000000,145.000000,180700
2023-06-28,144.750000,145.699997,142.880005,144.940002,144.940002,217600
2023-06-29,145.770004,146.639999,144.490005,146.000000,146.000000,130800
2023-06-30,147.179993,148.899994,146.160004,147.639999,147.639999,307700
2023-07-03,147.539993,149.050003,147.100006,147.880005,147.880005,68200
2023-07-05,146.929993,150.610001,146.020004,150.479996,150.479996,362900
2023-07-06,149.089996,150.559998,147.380005,147.500000,147.500000,234200
2023-07-07,149.649994,153.380005,148.919998,151.710007,151.710007,384900
2023-07-10,151.000000,152.979996,149.949997,150.589996,150.589996,277700
2023-07-11,151.649994,152.259995,147.429993,149.729996,149.729996,342200
2023-07-12,151.080002,151.649994,149.699997,150.020004,150.020004,205900
2023-07-13,150.080002,153.350006,148.410004,152.100006,152.100006,306300
2023-07-14,151.820007,152.669998,150.500000,151.630005,151.630005,212500
2023-07-17,151.050003,155.960007,150.360001,155.440002,155.440002,297300
2023-07-18,154.729996,157.229996,153.199997,156.250000,156.250000,295700
2023-07-19,156.169998,157.070007,154.830002,156.289993,156.289993,161200
2023-07-20,156.199997,156.850006,154.770004,156.809998,156.809998,197000
2023-07-21,157.500000,157.779999,156.029999,156.729996,156.729996,149700
2023-07-24,156.149994,157.339996,154.800003,154.910004,154.910004,136700
2023-07-25,155.089996,156.309998,154.360001,155.500000,155.500000,205300
2023-07-26,155.389999,157.800003,155.160004,157.199997,157.199997,112900
2023-07-27,157.399994,157.399994,152.990005,154.960007,154.960007,183600
2023-07-28,157.309998,158.369995,155.029999,158.029999,158.029999,94200
2023-07-31,158.149994,158.529999,156.009995,157.050003,157.050003,241600
2023-08-01,156.270004,159.110001,156.270004,158.470001,158.470001,193900
2023-08-02,157.190002,158.330002,153.399994,154.210007,154.210007,270200
2023-08-03,153.559998,155.259995,151.500000,153.380005,153.380005,148500
2023-08-04,153.380005,154.839996,153.169998,153.880005,153.880005,74200
2023-08-07,154.380005,156.509995,154.089996,155.570007,155.570007,149000
2023-08-08,153.600006,156.899994,152.460007,156.429993,156.429993,143500
2023-08-09,155.690002,158.330002,155.690002,158.080002,158.080002,182600
2023-08-10,159.059998,160.149994,157.720001,157.720001,157.720001,321100
2023-08-11,154.009995,156.589996,149.500000,149.929993,149.929993,389500
2023-08-14,149.009995,150.610001,144.279999,145.320007,145.320007,321500
2023-08-15,144.630005,145.830002,142.520004,142.529999,142.529999,194100
2023-08-16,141.850006,143.000000,139.449997,139.990005,139.990005,370500
2023-08-17,140.240005,140.660004,137.970001,138.929993,138.929993,272500
2023-08-18,137.970001,139.220001,136.500000,138.800003,138.800003,169900
2023-08-21,139.339996,140.570007,137.500000,139.800003,139.800003,253900
2023-08-22,139.759995,141.770004,139.759995,140.279999,140.279999,216300
2023-08-23,140.410004,143.580002,139.210007,143.419998,143.419998,145200
2023-08-24,142.880005,144.210007,141.240005,141.270004,141.270004,153100
2023-08-25,141.059998,141.860001,139.539993,141.520004,141.520004,158900
